record id,contact id,meeting date,survey status
zcrm_522808307334055248,zcrm_040638084815381999,30/06/2025 09:48,survey failed
zcrm_545071063724896446,zcrm_048810011503166146,26/09/2024 21:53,call 1
zcrm_908264823780921192,zcrm_824080541986661768,31/03/2025 15:54,call 1
zcrm_821432679646965344,zcrm_339298240637416556,27/08/2024 04:58,call 4
zcrm_861214311820371141,zcrm_650289287182976465,22/09/2025 10:17,survey completed
zcrm_768108020313608900,zcrm_723463099921619701,07/06/2025 13:22,call 2
zcrm_892008799029124568,zcrm_059793965274902167,31/12/2024 07:45,call 1
zcrm_909776425668407447,zcrm_056928969215406970,10/12/2024 06:12,survey completed
zcrm_324417416757236716,zcrm_147952262100379700,05/07/2025 00:44,survey failed
zcrm_328140653317937354,zcrm_346452657952651986,01/05/2025 09:51,call 3
zcrm_391912234663906884,zcrm_347694167226090360,17/02/2025 20:10,call 4
zcrm_214748410840064400,zcrm_879311653096062104,25/07/2024 08:15,call 2
zcrm_075343666955031689,zcrm_783222786511831230,12/09/2024 19:34,survey completed
zcrm_742463051100098176,zcrm_949726069473066731,11/01/2025 13:13,survey failed
zcrm_765739435417941376,zcrm_188729812013358478,18/08/2025 20:03,call 5
zcrm_964775466918438915,zcrm_367421912183746251,18/12/2024 15:32,call 1
zcrm_319840191365020174,zcrm_283802400535679434,05/11/2024 03:20,survey completed
zcrm_679340699019600080,zcrm_169952200657202116,10/11/2024 11:32,call 5
zcrm_725588665584752333,zcrm_063667195901854379,20/02/2025 13:23,call 2
zcrm_397496526267372667,zcrm_142244019678537169,09/11/2024 22:21,call 5
zcrm_859533965138598291,zcrm_403464813044527791,03/07/2025 09:47,call 5
zcrm_079950064918837224,zcrm_950617206661381380,13/08/2025 04:14,survey failed
zcrm_220320240764904397,zcrm_282936749222964931,09/04/2025 10:13,call 4
zcrm_573524052148716134,zcrm_252948038545606362,04/12/2024 13:51,call 1
zcrm_102948543547178090,zcrm_905285471394324784,31/03/2025 17:29,call 4
zcrm_314905041661765976,zcrm_978172865490124587,02/09/2025 08:33,call 2
zcrm_965208106148604264,zcrm_141202138400878156,25/12/2024 12:31,survey failed
zcrm_385919380502506131,zcrm_302259790182089709,02/11/2024 12:19,survey failed
zcrm_196927165769084510,zcrm_128166813785345386,21/07/2025 01:41,call 3
zcrm_453587957623127009,zcrm_153451436909076344,18/03/2025 05:36,survey failed
zcrm_021755049572700120,zcrm_098465371396409569,15/05/2025 11:51,survey completed
zcrm_202770990331065640,zcrm_815242280291984575,22/08/2024 06:53,call 2
zcrm_413255307407645716,zcrm_899955624509456693,25/07/2025 18:19,call 1
zcrm_658177606024216662,zcrm_209882809153945298,06/04/2025 07:14,call 1
zcrm_517424929476351075,zcrm_688570661693963758,15/08/2024 01:01,call 1
zcrm_070822244018516351,zcrm_207876375704403996,24/10/2024 00:19,survey completed
zcrm_354366044581929887,zcrm_718056508805230704,15/01/2025 11:24,survey completed
zcrm_874151614683555571,zcrm_670337850780191209,02/05/2025 22:03,call 4
zcrm_046813254603642100,zcrm_288201318127197008,16/07/2024 04:25,survey failed
zcrm_036429638590484216,zcrm_976315246987975504,30/08/2025 19:08,call 1
zcrm_254639149693737224,zcrm_825803406251396080,02/07/2024 22:13,survey failed
zcrm_540100725974785270,zcrm_102267278423946238,15/08/2025 20:57,survey failed
zcrm_023938207720091002,zcrm_885669257455016970,08/06/2025 05:24,call 4
zcrm_881372714147050523,zcrm_930312842066724260,06/06/2025 06:54,survey failed
zcrm_445484024505370154,zcrm_840297508765496671,07/08/2024 05:23,call 5
zcrm_930043053342588062,zcrm_650329120967119683,16/03/2025 22:04,call 1
zcrm_443959732571113848,zcrm_335155827669690585,16/04/2025 19:56,survey failed
zcrm_388926489774965392,zcrm_278585031256294146,21/02/2025 06:46,call 3
zcrm_474067110628464617,zcrm_599376033365299987,10/07/2025 19:34,call 2
zcrm_839451899383150965,zcrm_297002900227343698,12/01/2025 06:41,call 5
zcrm_811568879188640266,zcrm_922383040660774448,19/11/2024 02:19,survey failed
zcrm_252768600572462775,zcrm_357371626060103722,27/07/2024 10:30,call 3
zcrm_536008746120501309,zcrm_964949685986419538,28/10/2024 21:00,survey completed
zcrm_062623627836405670,zcrm_895118592582930943,01/03/2025 22:48,call 4
zcrm_275472036112807025,zcrm_624554479309357582,24/07/2024 15:17,call 2
zcrm_381676678822508835,zcrm_286777275485484864,15/05/2025 06:59,call 5
zcrm_372254138526906973,zcrm_251481137418594943,20/11/2024 16:37,call 4
zcrm_156710339724965347,zcrm_480253085032628691,19/03/2025 22:54,survey failed
zcrm_209932980345304669,zcrm_567717447045643484,13/12/2024 01:24,call 2
zcrm_578235367126270278,zcrm_854177069914737213,07/05/2025 02:40,survey failed
zcrm_733371917230211418,zcrm_360263434716639047,14/07/2025 08:26,call 2
zcrm_055762752078184935,zcrm_575999853746993547,05/05/2025 06:33,call 5
zcrm_412522113131138714,zcrm_381069161054414644,05/09/2024 05:18,call 1
zcrm_722372134207875691,zcrm_425655749492613850,09/02/2025 17:24,survey completed
zcrm_357741665439245941,zcrm_462555110131404756,19/12/2024 22:23,call 4
zcrm_297543181057521827,zcrm_147698441874779169,07/07/2025 12:33,call 2
zcrm_925853448350506351,zcrm_020831094275293683,03/11/2024 00:52,call 2
zcrm_353800381754711965,zcrm_921772105233775561,16/07/2025 09:12,call 4
zcrm_377163137151329940,zcrm_818584615222171197,22/09/2024 11:53,call 5
zcrm_384615427074810998,zcrm_278428600704116216,01/01/2025 09:15,survey failed
zcrm_034390694002972227,zcrm_059138504879531921,26/12/2024 09:05,call 2
zcrm_065275686503923868,zcrm_583115955175518893,21/08/2025 06:44,call 3
zcrm_890229092636069530,zcrm_108376201628355806,17/08/2024 20:13,survey completed
zcrm_481259271876264127,zcrm_458413838539915184,21/01/2025 12:00,call 3
zcrm_229582654022021016,zcrm_209551190677759763,17/05/2025 02:46,call 2
zcrm_881828624460703730,zcrm_773255971312689997,03/04/2025 15:20,call 3
zcrm_190051477270668630,zcrm_680047273817384541,11/10/2024 14:52,call 4
zcrm_296802863578912778,zcrm_302519161247550748,16/03/2025 23:18,call 3
zcrm_289291123475430839,zcrm_426797295912893264,08/09/2024 17:34,survey failed
zcrm_832632715826366175,zcrm_964888562990472537,21/10/2024 17:14,call 5
zcrm_363043111619909078,zcrm_892796377642509508,28/12/2024 07:45,call 4
zcrm_652942316152680517,zcrm_755595905691509021,03/03/2025 12:10,call 5
zcrm_736925107817029379,zcrm_590611276832889143,19/09/2025 01:40,call 5
zcrm_029883554789100554,zcrm_425980087289359198,28/04/2025 06:26,call 3
zcrm_494510237742223773,zcrm_078521921168969378,24/01/2025 19:57,call 4
zcrm_157300332156230294,zcrm_106522352076441167,07/02/2025 00:35,call 5
zcrm_951881093098730000,zcrm_040338808956691139,12/03/2025 13:43,survey failed
zcrm_992004943824377230,zcrm_984578038073710279,30/01/2025 19:57,call 4
zcrm_227538179049273593,zcrm_653722099835740994,11/02/2025 01:46,call 5
zcrm_855984916382036152,zcrm_687359045183687757,01/09/2024 19:57,call 2
zcrm_429496560603789275,zcrm_184945320191164253,21/03/2025 20:35,call 1
zcrm_084247026738020321,zcrm_418307508056850029,18/07/2025 19:18,call 3
zcrm_138571286913749076,zcrm_082355311776274558,13/05/2025 16:02,call 4
zcrm_294948817013069574,zcrm_653321024504833654,13/07/2024 14:01,call 4
zcrm_966079276713143925,zcrm_114310902899746732,23/08/2025 16:57,survey completed
zcrm_983949614327203299,zcrm_845209544638117194,26/10/2024 20:56,survey completed
zcrm_487976254641836399,zcrm_313438506790616280,28/08/2024 21:33,survey failed
zcrm_175497604019397774,zcrm_667902608667986613,16/09/2024 08:19,call 4
zcrm_430646600861854218,zcrm_832282927629804661,28/03/2025 19:47,call 1
zcrm_235807887245697325,zcrm_001466340512401118,07/09/2024 23:37,call 1
zcrm_903314210142728240,zcrm_088825860762602456,02/04/2025 18:53,call 4
zcrm_842642567797763895,zcrm_911358976528356505,10/02/2025 04:01,call 3
zcrm_570611564871850417,zcrm_314229992641423399,18/03/2025 20:38,call 5
zcrm_659278422425768842,zcrm_181264363127059000,14/08/2025 13:20,call 4
zcrm_819598998750321971,zcrm_563883480202145116,14/05/2025 03:36,call 1
zcrm_225458069619822162,zcrm_300905955078165483,10/07/2024 17:33,call 2
zcrm_010440346620922451,zcrm_649276696976456536,22/09/2024 03:55,call 5
zcrm_704967957075135010,zcrm_353702137320022198,30/07/2024 18:24,survey completed
zcrm_613861851085540451,zcrm_875464882623315886,08/12/2024 14:09,call 3
zcrm_796928625374435661,zcrm_701420588817507788,01/07/2025 02:58,survey completed
zcrm_111384553349889409,zcrm_346225542800497597,09/02/2025 04:59,call 5
zcrm_669958123562429096,zcrm_390683326764313091,03/04/2025 20:16,call 2
zcrm_362679436075681966,zcrm_791625777302321623,02/08/2025 17:18,survey completed
zcrm_139286440852523978,zcrm_465730513946157842,28/08/2025 03:26,survey failed
zcrm_977527019480207786,zcrm_624403539114207141,22/04/2025 00:41,call 5
zcrm_776976778948579478,zcrm_687614568069160828,18/05/2025 18:50,survey failed
zcrm_506287070862094257,zcrm_639371161874325203,05/09/2024 23:17,survey completed
zcrm_338859980876472430,zcrm_339876396857716937,10/07/2025 20:57,call 4
zcrm_893647296191348129,zcrm_280839027431264471,12/07/2025 22:20,call 2
zcrm_372763557099886653,zcrm_549237845280955846,19/08/2025 14:40,survey completed
zcrm_580604090167327339,zcrm_511471676201869688,05/08/2024 18:01,survey failed
zcrm_197204375144648776,zcrm_457427792194392056,06/08/2024 14:35,call 5
zcrm_513257681335975361,zcrm_220615924820376541,05/04/2025 22:29,survey completed
zcrm_241436637523469924,zcrm_127554258003101775,17/07/2024 10:19,call 5
zcrm_797935588019067845,zcrm_069479224216309476,01/11/2024 00:58,call 1
zcrm_659055915813805374,zcrm_280220733565893835,18/12/2024 03:27,call 3
zcrm_417143588703255879,zcrm_041759298082711029,08/05/2025 18:01,call 1
zcrm_319151124719577781,zcrm_290351504577275864,05/12/2024 21:35,call 1
zcrm_419187520686144215,zcrm_468439556338500906,21/12/2024 02:27,survey completed
zcrm_651578673489301174,zcrm_585029685565822449,21/04/2025 13:12,call 2
zcrm_259619107210140452,zcrm_558139681258131552,25/03/2025 03:15,call 4
zcrm_621513140226040743,zcrm_675499607080744315,15/04/2025 09:33,call 3
zcrm_750963216801847531,zcrm_243113730457395022,12/05/2025 13:51,call 2
zcrm_435052021235015505,zcrm_082095422022235285,17/02/2025 22:47,call 2
zcrm_808603107074702725,zcrm_123808048654061544,11/04/2025 16:41,call 2
zcrm_398693549034871865,zcrm_740303703497325319,15/04/2025 01:22,survey completed
zcrm_864519367414120766,zcrm_450011620740677925,08/02/2025 08:30,call 4
zcrm_875982599721603274,zcrm_032409992048440684,24/03/2025 02:31,call 1
zcrm_336707032720549723,zcrm_461808948691378056,23/07/2024 06:25,call 4
zcrm_516879185294664214,zcrm_258502813300008300,31/08/2025 20:17,call 5
zcrm_636983674743458927,zcrm_700638796879910197,18/05/2025 23:18,call 4
zcrm_229959637662925000,zcrm_828626444873559080,22/11/2024 05:47,survey completed
zcrm_739962146205672643,zcrm_477824669440683534,06/08/2025 13:46,call 4
zcrm_923870479285442345,zcrm_084999023468511944,17/07/2025 15:25,call 4
zcrm_996368027590671084,zcrm_403232752806977992,03/01/2025 20:01,call 1
zcrm_984256145869225584,zcrm_404803426560468655,14/03/2025 21:25,call 2
zcrm_582475807655146467,zcrm_714525431190343688,06/09/2024 15:27,call 2
zcrm_279620979489000680,zcrm_541003853599186503,21/01/2025 23:36,call 1
zcrm_388241938936328634,zcrm_035073733779908171,28/07/2025 09:00,survey completed
zcrm_641242524126218788,zcrm_282753882021275333,20/06/2025 18:15,call 3
zcrm_856834983399252950,zcrm_658933859516502919,26/07/2025 07:55,call 5
zcrm_930246176436159408,zcrm_386681812353582306,08/09/2025 12:37,call 5
zcrm_266504890926671132,zcrm_697105746403811560,06/05/2025 13:36,survey failed
zcrm_749260763753593851,zcrm_596772822561233429,29/09/2024 08:17,call 3
zcrm_165238559555448933,zcrm_333786623106801587,03/02/2025 05:36,call 3
zcrm_202473130061757339,zcrm_405404534503715756,14/08/2025 19:56,call 4
zcrm_071672557680633340,zcrm_358610271979778015,24/07/2025 08:27,call 5
zcrm_394620888124680282,zcrm_022557725552952634,09/11/2024 20:54,call 1
zcrm_485578906617338540,zcrm_721156514458043516,10/04/2025 15:46,survey completed
zcrm_853910000520704211,zcrm_624573717914339306,24/03/2025 22:39,call 5
zcrm_801792334618660108,zcrm_291593436486470260,07/08/2024 21:11,call 5
zcrm_128502130512459893,zcrm_470174309178637501,01/03/2025 13:08,call 2
zcrm_031405076686620177,zcrm_172644795566613091,16/07/2025 08:30,survey failed
zcrm_130050452352180186,zcrm_667075473297969386,24/10/2024 07:49,call 2
zcrm_307261058733371379,zcrm_247546584853136547,24/07/2024 12:19,call 3
zcrm_531245502038520321,zcrm_363344696727262793,15/05/2025 03:35,call 2
zcrm_872735690778516147,zcrm_242736900418148364,06/07/2024 17:31,survey completed
zcrm_738481944514003572,zcrm_037432092115654709,20/12/2024 22:57,survey failed
zcrm_867213659675742170,zcrm_731140728123641460,11/09/2025 10:01,survey failed
zcrm_480033677476897606,zcrm_559446445506260771,12/06/2025 21:12,survey completed
zcrm_694942746900456104,zcrm_030157694660418008,01/04/2025 16:02,survey completed
zcrm_810336803106227537,zcrm_933928980223059019,21/08/2024 17:08,call 4
zcrm_947027665190227736,zcrm_478020717786292253,05/08/2025 05:45,call 2
zcrm_649601772644166540,zcrm_995665342889409522,06/08/2025 04:48,survey failed
zcrm_165686515515898919,zcrm_855876592676169304,03/02/2025 18:50,call 4
zcrm_492844029231375965,zcrm_456770587011826658,04/06/2025 04:04,survey failed
zcrm_509652693845025784,zcrm_399126737505147889,05/03/2025 22:39,survey failed
zcrm_076153163352303982,zcrm_360424556480842600,03/03/2025 11:50,call 5
zcrm_340001784010564475,zcrm_924742646806880042,13/07/2024 11:43,call 1
zcrm_949778187431276415,zcrm_647246720447982823,02/06/2025 16:37,survey failed
zcrm_940870336290215846,zcrm_925776678183125553,02/02/2025 11:04,call 5
zcrm_361220418568046015,zcrm_319995695569649189,29/05/2025 07:15,survey completed
zcrm_527490068227111380,zcrm_825297132944948857,15/11/2024 01:53,survey failed
zcrm_769568243102235217,zcrm_169686316307930428,20/10/2024 16:29,call 4
zcrm_043998078148129215,zcrm_695631907095666109,06/09/2024 13:51,survey failed
zcrm_344388538804220315,zcrm_270954256737013728,07/03/2025 10:37,survey failed
zcrm_805397707722961329,zcrm_102876835045676299,05/08/2024 01:33,call 1
zcrm_230263700431624007,zcrm_928987126375012436,06/12/2024 07:06,survey failed
zcrm_540609894331616621,zcrm_079660176784383913,17/08/2025 05:07,survey completed
zcrm_621356135345470121,zcrm_970262311191647545,28/10/2024 07:28,call 5
zcrm_003267037916851749,zcrm_332504970824303171,24/06/2025 14:56,call 4
zcrm_627257425592453992,zcrm_883460289670150026,06/07/2025 05:13,survey failed
zcrm_279146721055299685,zcrm_112538286200585935,01/07/2024 06:09,survey failed
zcrm_695544005958893846,zcrm_596189664716809799,01/08/2024 04:20,survey failed
zcrm_462585845259188762,zcrm_301226106459979742,01/03/2025 05:02,call 1
zcrm_685983222648696057,zcrm_667241946254743700,23/09/2024 02:53,survey failed
zcrm_052945917116588691,zcrm_613791193734524403,21/01/2025 09:51,call 4
zcrm_084788787912020067,zcrm_852109494141006708,02/08/2024 05:43,call 1
zcrm_181780700501382325,zcrm_890517274380546571,08/10/2024 00:55,call 2
zcrm_066472383977342231,zcrm_721217918792780609,02/11/2024 12:43,survey failed
zcrm_090427400483992344,zcrm_593598744714178703,23/08/2024 21:02,call 1
zcrm_411067729142465479,zcrm_877108411413679663,16/01/2025 16:01,call 2
zcrm_014375475140665941,zcrm_183373075576214883,11/04/2025 01:10,call 3
zcrm_217698404127145359,zcrm_497120339725258702,08/02/2025 12:28,survey failed
zcrm_670532396413056014,zcrm_223187218358762087,21/09/2024 16:50,call 3
zcrm_705024599152097515,zcrm_532350215027284441,13/12/2024 22:18,call 1
zcrm_660052789469122441,zcrm_029447901901581599,16/10/2024 23:55,call 4
zcrm_955929333017647512,zcrm_130859577638089771,10/04/2025 22:02,call 3
zcrm_247147871947572026,zcrm_093849351180225895,20/06/2025 12:23,call 5
zcrm_325786055133909720,zcrm_185237610167044369,18/12/2024 02:37,survey failed
zcrm_297161314332769659,zcrm_893923840295766932,29/12/2024 21:41,call 2
zcrm_237537779559998803,zcrm_061595555490362752,12/12/2024 11:11,call 2
zcrm_796254455352022994,zcrm_356533012338010023,23/08/2025 18:31,call 2
zcrm_162438622785358588,zcrm_571213266897625619,04/09/2024 07:49,survey failed
zcrm_650511895840758862,zcrm_222438538497019957,08/01/2025 10:12,survey completed
zcrm_780586456806032610,zcrm_440490670280558661,21/07/2025 13:35,call 3
zcrm_246937563161893660,zcrm_176484444047179005,12/08/2025 14:34,call 2
zcrm_811268019132074093,zcrm_157938096200021052,26/09/2024 07:37,call 1
zcrm_992568334754771144,zcrm_130511711617417617,01/11/2024 11:21,call 1
zcrm_053666488905462801,zcrm_419967299167173550,14/07/2025 03:48,survey completed
zcrm_194658212483065221,zcrm_930255420043785896,22/05/2025 08:52,call 3
zcrm_474667663473957874,zcrm_167869137961213373,24/05/2025 06:34,call 2
zcrm_298797044000073247,zcrm_715897103647328308,28/12/2024 14:16,survey failed
zcrm_092155200636872295,zcrm_315250834389603338,28/02/2025 09:38,survey failed
zcrm_095820327996752449,zcrm_524469335241778108,04/12/2024 09:13,survey completed
zcrm_856892371448064511,zcrm_577373465305457471,26/07/2024 13:35,call 4
zcrm_984393636624489789,zcrm_967693487046972998,31/03/2025 02:00,survey failed
zcrm_146723395306418353,zcrm_508853571600198417,07/12/2024 15:38,call 2
zcrm_887774026407695012,zcrm_284627963047077744,30/05/2025 23:00,call 4
zcrm_701812628591344021,zcrm_640968700811458272,26/11/2024 11:20,call 5
zcrm_541882034554783621,zcrm_259692506113566994,21/04/2025 09:36,call 5
zcrm_616918904114585984,zcrm_825029928532905963,26/01/2025 04:06,survey completed
zcrm_971881807193381115,zcrm_053698520758927850,20/12/2024 03:38,call 1
zcrm_709947607566761395,zcrm_283703039201864546,18/09/2024 19:24,call 5
zcrm_283323836407483039,zcrm_581254999577804468,09/12/2024 01:24,survey failed
zcrm_269197832798657261,zcrm_125855799787656374,29/03/2025 08:13,call 5
zcrm_977698646273014667,zcrm_811929617982595188,09/12/2024 04:44,call 1
zcrm_908125920770203899,zcrm_215114630473855323,27/10/2024 18:39,call 3
zcrm_546758144589631093,zcrm_953026262281460409,29/09/2024 04:56,call 5
